total_sqft,bath,balcony,price,bhk
2376.0,3.0,1.0,203.0,3
1975.0,3.0,3.0,150.0,3
674.0,2.0,1.0,33.0,2
1185.0,2.0,1.0,41.0,2
445.0,1.0,0.0,28.0,1
1475.0,3.0,2.0,75.0,3
1618.0,3.0,3.0,82.5,3
1120.0,2.0,0.0,65.0,2
2181.0,3.0,2.0,152.0,4
1200.0,4.0,0.0,90.0,4
600.0,4.0,3.0,65.0,6
1556.0,2.0,1.0,59.13,3
1179.0,2.0,1.0,66.02,2
1296.0,2.0,2.0,83.0,2
1275.0,2.0,2.0,52.0,2
1875.0,2.0,2.0,300.0,7
1400.0,2.0,2.0,77.0,3
1222.0,2.0,1.0,63.0,2
940.0,2.0,1.0,41.0,2
1185.0,2.0,2.0,42.6,2
1779.0,3.0,2.0,112.0,3
1615.0,3.0,2.0,59.76,3
1056.0,2.0,1.0,61.0,2
1100.0,2.0,0.0,46.0,2
920.0,2.0,1.0,40.0,2
1602.0,2.0,0.0,75.0,3
1176.0,2.0,0.0,62.0,2
675.0,3.0,1.0,59.0,4
1352.0,3.0,0.0,135.0,3
1717.0,3.0,3.0,99.0,3
10961.0,4.0,1.0,80.0,4
2119.0,4.0,3.0,111.0,4
1246.0,2.0,1.0,67.3,2
1141.0,2.0,1.0,42.79,2
1157.0,2.0,1.0,84.0,2
1025.0,2.0,2.0,27.68,2
650.0,1.0,2.0,33.0,1
1349.0,2.0,1.0,98.0,2
1566.0,3.0,1.0,83.3,3
2830.0,3.0,3.0,195.0,4
1320.0,2.0,1.0,38.13,3
1780.0,3.0,1.0,84.83,3
1091.0,2.0,1.0,34.9,2
3670.0,4.0,3.0,300.0,4
918.0,2.0,1.0,50.49,2
1950.0,4.0,0.0,130.0,4
1695.0,3.0,1.0,90.0,3
1705.0,3.0,2.0,95.0,3
1375.0,3.0,2.0,75.0,3
525.0,1.0,1.0,30.0,1
1447.0,2.0,1.0,83.0,2
1114.0,2.0,1.0,39.0,2
1450.0,2.0,1.0,100.0,3
460.0,1.0,0.0,15.0,2
1022.0,2.0,2.0,40.0,2
1000.0,2.0,2.0,45.0,2
1128.0,2.0,1.0,68.75,2
1180.0,2.0,2.0,57.0,2
1000.0,6.0,1.0,69.0,6
1200.0,2.0,1.0,150.0,2
3761.0,3.0,2.0,660.0,3
1339.0,2.0,3.0,75.0,2
1400.0,2.0,3.0,55.0,3
1040.0,2.0,1.0,39.52,2
1198.0,2.0,2.0,58.0,2
1691.0,3.0,2.0,113.0,3
1075.0,3.0,2.0,36.0,3
1630.0,3.0,2.0,194.0,3
1240.0,3.0,2.0,43.5,3
1122.5,2.0,0.0,58.935,2
1665.0,3.0,2.0,86.58,3
1142.0,2.0,2.0,70.0,2
1976.0,3.0,1.0,184.0,3
1853.0,3.0,2.0,82.0,3
600.0,4.0,1.0,72.0,8
1567.0,2.0,2.0,92.0,2
1090.0,2.0,1.0,27.24,2
1200.0,4.0,2.0,125.0,6
2400.0,4.0,1.0,640.0,4
1175.0,2.0,2.0,51.47,2
1200.0,2.0,2.0,52.0,2
995.0,2.0,1.0,41.0,2
884.0,2.0,1.0,41.1,2
900.0,3.0,2.0,80.0,5
1170.0,2.0,2.0,57.0,2
1225.0,2.0,1.0,46.55,2
1342.0,2.0,1.0,73.3,2
1345.0,2.0,1.0,67.0,2
1320.0,3.0,0.0,65.0,3
1140.0,2.0,1.0,49.39,2
1300.0,2.0,1.0,50.0,2
1652.0,3.0,2.0,85.0,3
2072.0,4.0,2.0,142.0,3
1360.0,2.0,1.0,71.0,3
1145.0,2.0,2.0,60.0,3
1540.0,2.0,0.0,40.0,3
1278.0,2.0,2.0,95.0,2
630.0,1.0,1.0,40.0,1
1100.0,3.0,2.0,58.0,3
1200.0,3.0,0.0,95.0,3
2500.0,6.0,2.0,115.0,7
582.5,1.0,0.0,15.135,1
1015.0,2.0,2.0,25.88,2
3300.0,5.0,2.0,240.0,5
4500.0,5.0,1.0,415.0,5
1356.0,2.0,3.0,66.0,3
823.0,2.0,1.0,28.0,2
1200.0,2.0,0.0,66.0,3
1050.0,2.0,0.0,37.0,2
1180.0,2.0,1.0,69.0,2
1116.0,2.0,3.0,51.91,2
1070.0,2.0,1.0,42.79,2
1385.0,2.0,3.0,80.0,2
1000.0,1.0,1.0,70.0,1
1897.0,3.0,2.0,130.0,3
1005.0,2.0,1.0,55.78,2
1575.0,3.0,2.0,125.0,3
975.0,2.0,1.0,65.0,2
1904.0,3.0,2.0,120.0,3
930.0,1.0,1.0,30.0,1
525.0,1.0,1.0,26.0,1
686.0,1.0,1.0,17.0,1
2400.0,3.0,1.0,150.0,2
1410.0,1.0,0.0,233.0,2
2238.0,3.0,1.0,140.0,3
1174.0,2.0,1.0,69.0,2
3800.0,4.0,3.0,239.0,4
2225.0,2.0,1.0,125.0,3
1250.0,2.0,0.0,200.0,2
918.0,2.0,2.0,52.0,2
1250.0,2.0,3.0,52.0,2
1170.0,2.0,3.0,53.0,2
1300.0,1.0,0.0,200.0,1
793.0,2.0,1.0,45.0,2
1710.0,3.0,2.0,107.0,3
1082.0,2.0,1.0,57.5,3
1001.0,2.0,2.0,33.03,2
1590.0,2.0,1.0,54.0,3
2400.0,2.0,0.0,80.0,3
1554.0,3.0,2.0,55.0,3
1142.5,2.0,0.0,43.415,2
4239.0,5.0,2.0,423.0,5
884.0,1.0,0.0,58.0,2
1045.0,2.0,1.0,98.89,2
1019.0,2.0,2.0,49.86,2
1935.0,4.0,2.0,130.0,3
1135.0,2.0,2.0,39.73,3
1680.0,3.0,2.0,150.0,3
2470.0,5.0,2.0,247.0,4
2825.0,4.0,3.0,250.0,4
2480.0,3.0,1.0,330.0,3
1800.0,4.0,3.0,187.0,5
1799.0,3.0,3.0,90.0,3
400.0,1.0,1.0,11.0,1
1047.0,2.0,1.0,82.0,2
1282.0,2.0,2.0,87.0,2
1020.0,2.0,1.0,45.9,2
1080.0,3.0,1.0,155.0,4
1495.0,2.0,1.0,79.5,2
3260.0,4.0,1.0,240.0,4
1611.0,2.0,2.0,64.44,3
3500.0,5.0,2.0,425.0,4
1500.0,2.0,2.0,95.0,3
1500.0,2.0,2.0,95.0,3
1540.0,3.0,0.0,50.0,3
1639.0,3.0,1.0,80.0,3
1303.0,2.0,2.0,55.79,2
1005.0,1.0,1.0,110.0,2
657.5,1.0,0.0,18.41,1
1305.0,3.0,1.0,33.28,3
600.0,4.0,0.0,95.0,3
1300.0,1.0,1.0,115.0,2
1440.0,2.0,3.0,68.0,3
901.0,2.0,1.0,35.14,2
1725.0,3.0,3.0,200.0,3
900.0,2.0,1.0,42.0,3
1060.0,2.0,1.0,55.0,2
1020.0,2.0,1.0,48.45,2
1535.0,3.0,2.0,65.99,3
530.0,1.0,1.0,20.0,1
1464.0,3.0,2.0,56.0,3
1350.0,2.0,3.0,80.0,2
1115.0,2.0,2.0,50.0,2
1175.0,2.0,2.0,47.0,2
1113.0,2.0,1.0,62.0,2
1200.0,4.0,2.0,225.0,6
1640.0,4.0,3.0,240.0,5
650.0,2.0,0.0,42.0,2
1325.0,2.0,2.0,71.55,2
950.0,2.0,3.0,31.0,2
1396.0,2.0,1.0,86.51,3
1050.0,2.0,2.0,52.07,2
1825.0,3.0,2.0,100.0,3
1190.0,2.0,1.0,49.98,2
1220.0,2.0,1.0,56.5,2
1565.0,2.0,2.0,75.0,3
1891.0,3.0,1.0,109.0,3
900.0,2.0,0.0,27.0,2
1161.0,2.0,1.0,55.15,2
649.5,1.0,0.0,17.535,1
2400.0,6.0,3.0,125.0,8
315.0,4.0,2.0,90.0,4
665.0,1.0,1.0,36.85,1
1175.0,2.0,1.0,73.5,2
1425.0,2.0,2.0,80.0,2
1200.0,1.0,0.0,20.0,1
1200.0,3.0,1.0,56.12,3
1255.0,2.0,2.0,67.0,2
2112.95,4.0,2.0,145.0,3
600.0,1.0,1.0,22.0,1
1810.0,3.0,2.0,100.0,3
1200.0,2.0,2.0,93.0,2
1033.0,2.0,2.0,49.0,2
1548.0,3.0,2.0,89.5,3
1611.0,3.0,3.0,66.0,3
1400.0,2.0,1.0,40.43,3
1485.0,2.0,2.0,67.0,3
2400.0,2.0,1.0,82.0,2
1025.0,2.0,1.0,44.5,2
600.0,3.0,2.0,65.0,4
1256.0,2.0,1.0,62.8,2
2268.0,3.0,2.0,163.0,4
1100.0,3.0,2.0,53.0,3
1141.0,2.0,0.0,62.0,2
400.0,1.0,1.0,12.0,1
1400.0,2.0,0.0,60.0,2
15.0,1.0,0.0,30.0,1
1175.0,2.0,2.0,48.27,2
1100.0,2.0,1.0,56.0,2
1843.0,3.0,2.0,95.84,3
1200.0,7.0,2.0,240.0,8
1460.0,2.0,1.0,80.5,2
1530.0,2.0,2.0,74.5,3
1467.0,2.0,1.0,55.0,2
950.0,1.0,1.0,40.0,1
1246.0,2.0,1.0,64.5,2
711.0,1.0,1.0,38.0,1
1194.0,2.0,2.0,46.0,2
1358.0,2.0,1.0,43.4,3
1500.0,5.0,1.0,130.0,6
1420.0,2.0,2.0,75.0,2
1250.0,2.0,1.0,68.75,3
1209.0,2.0,1.0,50.0,2
4200.0,5.0,2.0,225.0,5
1215.0,4.0,3.0,205.0,4
1315.0,2.0,1.0,54.8,3
1800.0,3.0,3.0,90.0,3
1600.0,4.0,0.0,125.0,5
1600.0,2.0,2.0,65.0,3
3968.0,5.0,2.0,900.0,6
1563.0,3.0,2.0,52.0,3
1560.0,2.0,2.0,72.0,3
1050.0,2.0,2.0,55.5,2
3235.0,3.0,1.0,235.0,3
1200.0,3.0,0.0,66.0,3
1140.0,2.0,2.0,46.0,2
1500.0,3.0,1.0,170.0,3
1560.0,3.0,2.0,75.0,3
1100.0,2.0,2.0,70.0,2
1260.0,2.0,3.0,40.32,3
1036.0,2.0,1.0,50.0,2
1662.0,3.0,3.0,85.1,3
1464.0,2.0,3.0,105.0,3
1234.0,2.0,2.0,80.0,2
1403.0,3.0,1.0,55.0,3
915.0,4.0,1.0,54.9,4
3000.0,8.0,3.0,451.0,6
1150.0,2.0,2.0,42.9,3
3900.0,4.0,2.0,410.0,4
850.0,4.0,2.0,90.0,5
929.0,2.0,1.0,46.0,2
2400.0,8.0,3.0,450.0,6
1350.0,2.0,1.0,75.0,3
1135.0,2.0,1.0,39.73,2
1405.0,2.0,2.0,70.0,2
1200.0,2.0,1.0,45.84,2
2805.0,4.0,3.0,154.0,4
1161.0,2.0,2.0,64.08,2
1290.0,2.0,3.0,74.0,2
2557.0,3.0,2.0,141.0,3
1480.0,3.0,2.0,90.0,3
1350.0,3.0,0.0,54.54,3
1580.0,2.0,2.0,65.0,3
1470.0,2.0,1.0,88.64,3
500.0,1.0,1.0,14.0,1
1346.0,2.0,1.0,61.92,2
1600.0,3.0,3.0,90.0,3
720.0,2.0,1.0,120.0,2
1200.0,4.0,0.0,135.0,4
1200.0,2.0,2.0,35.0,2
1340.0,2.0,2.0,48.33,3
918.0,2.0,2.0,48.0,2
1500.0,3.0,2.0,115.0,3
1315.0,2.0,2.0,85.0,2
1390.0,2.0,2.0,62.55,3
1330.0,2.0,1.0,56.0,3
1824.0,3.0,3.0,125.0,3
1420.0,2.0,2.0,96.0,3
750.0,1.0,0.0,56.25,1
1260.0,2.0,1.0,60.0,3
1561.0,3.0,2.0,95.0,3
812.0,6.0,3.0,165.0,9
1060.0,2.0,2.0,42.0,2
1120.0,8.0,3.0,145.0,8
1225.0,2.0,1.0,67.38,2
2144.0,3.0,2.0,135.0,3
1200.0,6.0,2.0,140.0,7
880.0,2.0,2.0,29.0,2
1639.0,3.0,2.0,110.0,3
1240.0,2.0,1.0,62.0,3
1500.0,2.0,2.0,69.0,2
1243.0,2.0,1.0,46.0,2
1027.0,2.0,2.0,44.0,2
1082.0,2.0,1.0,56.0,3
1637.0,3.0,3.0,73.0,3
1665.0,3.0,2.0,86.58,3
1265.0,2.0,0.0,56.93,2
1691.0,2.0,2.0,102.0,3
1100.0,2.0,1.0,38.0,2
24.0,2.0,2.0,150.0,5
1500.0,3.0,2.0,62.0,3
3205.0,5.0,1.0,380.0,4
1666.0,4.0,1.0,150.0,5
1115.0,2.0,2.0,50.0,2
1070.0,2.0,1.0,45.0,2
1128.0,2.0,2.0,105.0,2
1162.0,2.0,1.0,57.0,2
1339.0,2.0,2.0,55.0,2
1192.0,2.0,2.0,75.0,2
1920.0,3.0,1.0,115.0,3
1255.0,2.0,1.0,52.32,2
1357.0,2.0,1.0,115.0,2
1600.0,3.0,2.0,75.0,3
1225.0,2.0,2.0,55.11,2
2400.0,4.0,3.0,200.0,4
1570.0,3.0,3.0,80.0,3
1093.0,2.0,2.0,70.0,2
1865.0,3.0,3.0,145.0,3
1200.0,7.0,3.0,165.0,6
1039.0,2.0,2.0,80.0,2
1246.0,2.0,1.0,64.5,2
1985.0,3.0,2.0,75.0,3
1590.0,3.0,3.0,49.0,3
4000.0,4.0,2.0,675.0,4
775.0,2.0,2.0,38.0,2
1000.0,2.0,1.0,50.0,2
1800.0,3.0,2.0,175.0,3
1035.0,2.0,1.0,41.0,2
1520.0,2.0,1.0,75.0,3
1360.0,2.0,1.0,95.0,2
6000.0,5.0,3.0,400.0,4
1117.0,2.0,2.0,56.0,2
1200.0,4.0,3.0,120.0,4
1330.0,2.0,1.0,92.5,2
1937.0,3.0,2.0,160.0,3
1128.0,2.0,1.0,65.49,2
1053.0,2.0,1.0,45.0,2
1198.0,2.0,1.0,77.0,2
1152.0,2.0,1.0,56.0,2
1200.0,6.0,2.0,125.0,6
1625.0,2.0,1.0,75.0,2
1397.0,3.0,3.0,105.0,3
1523.0,3.0,3.0,170.0,3
883.0,2.0,1.0,45.0,2
700.0,1.0,0.0,38.0,1
1170.0,2.0,1.0,62.5,2
1200.0,2.0,2.0,42.0,3
2400.0,3.0,2.0,170.0,3
1480.0,2.0,2.0,65.0,2
1897.0,3.0,2.0,120.0,3
996.0,2.0,1.0,67.0,2
1875.0,3.0,2.0,110.0,3
1500.0,2.0,2.0,98.0,3
3095.0,3.0,3.0,350.0,3
1390.0,2.0,1.0,175.0,3
1450.0,3.0,0.0,65.255,3
697.0,1.0,0.0,45.0,1
710.0,1.0,1.0,27.0,1
910.0,2.0,1.0,30.5,2
1025.0,2.0,1.0,48.0,3
1000.0,2.0,0.0,46.5,2
1453.0,2.0,1.0,46.48,3
3335.0,5.0,2.0,300.0,4
971.5,2.0,0.0,36.435,2
1281.0,2.0,1.0,74.0,2
565.0,1.0,1.0,35.0,1
1024.0,2.0,2.0,42.0,2
1620.0,3.0,2.0,62.0,3
1254.0,2.0,2.0,40.0,2
1300.0,2.0,2.0,75.0,3
1233.0,2.0,2.0,43.0,2
1200.0,1.0,1.0,28.0,1
1510.0,2.0,1.0,105.0,3
950.0,2.0,1.0,65.0,2
1945.0,3.0,2.0,97.42,3
1008.0,2.0,3.0,45.0,2
1265.0,2.0,1.0,79.0,3
1255.0,2.0,1.0,77.68,3
2689.0,6.0,2.0,220.0,4
1200.0,2.0,2.0,46.17,2
1403.0,3.0,3.0,51.63,3
1535.0,3.0,2.0,85.0,3
1500.0,3.0,3.0,100.0,3
1475.0,2.0,2.0,120.0,3
1390.0,2.0,2.0,60.47,3
1278.0,2.0,1.0,53.76,3
1133.0,2.0,2.0,55.0,2
1560.0,5.0,1.0,145.0,5
2900.0,5.0,2.0,90.0,5
1170.0,2.0,1.0,51.99,2
1200.0,3.0,3.0,200.0,3
1697.0,3.0,2.0,94.79,3
1651.0,3.0,3.0,97.38,3
1560.0,3.0,1.0,188.0,3
1192.0,2.0,1.0,60.0,3
1078.0,2.0,3.0,65.0,2
800.0,7.0,3.0,105.0,7
1349.0,2.0,2.0,78.0,2
2300.0,8.0,1.0,210.0,9
1680.0,3.0,2.0,120.0,3
1314.0,2.0,2.0,63.0,3
1060.0,2.0,1.0,48.7,2
820.0,2.0,0.0,39.0,2
5000.0,4.0,3.0,400.0,4
2000.0,3.0,2.0,85.0,3
856.0,2.0,3.0,40.0,2
1621.0,4.0,0.0,130.0,3
1200.0,3.0,1.0,68.4,3
1484.0,3.0,2.0,52.5,3
600.0,5.0,2.0,60.0,4
14000.0,3.0,2.0,800.0,4
500.0,1.0,1.0,20.0,1
485.0,1.0,1.0,15.0,1
1050.0,2.0,1.0,42.0,2
1617.0,3.0,3.0,66.68,3
550.0,1.0,1.0,16.0,2
1384.0,3.0,2.0,62.28,3
1408.0,2.0,2.0,85.0,2
1150.0,2.0,1.0,49.0,2
1410.0,2.0,2.0,75.0,3
2150.0,4.0,1.0,100.0,4
2292.0,4.0,1.0,275.0,3
1508.0,3.0,2.0,70.25,3
1040.0,2.0,2.0,50.0,2
1240.0,2.0,1.0,60.0,2
1535.0,3.0,1.0,78.0,3
1180.0,2.0,2.0,75.0,2
2200.0,6.0,2.0,68.0,6
1400.0,2.0,2.0,78.0,2
500.0,1.0,1.0,25.0,1
4800.0,4.0,3.0,525.0,4
1984.0,4.0,1.0,146.0,3
3000.0,5.0,3.0,250.0,4
1960.0,3.0,3.0,160.0,3
1035.0,2.0,1.0,45.0,2
2150.0,4.0,1.0,80.0,4
1700.0,3.0,2.0,115.0,3
3024.0,5.0,1.0,248.0,4
1586.0,3.0,1.0,100.0,3
2325.0,4.0,1.0,120.0,4
1120.0,2.0,2.0,55.0,2
1128.0,2.0,2.0,59.0,2
1200.0,6.0,2.0,250.0,6
924.0,2.0,2.0,65.0,2
1600.0,3.0,2.0,52.0,3
1006.0,2.0,2.0,35.0,2
1200.0,2.0,2.0,55.0,2
1250.0,2.0,1.0,62.0,2
1200.0,3.0,1.0,130.0,3
957.0,2.0,1.0,56.0,2
1140.0,2.0,2.0,41.0,2
1050.0,2.0,1.0,67.0,2
1565.0,3.0,2.0,88.5,3
1190.0,2.0,3.0,57.0,2
2842.0,3.0,2.0,162.0,3
1558.67,2.0,2.0,65.0,3
630.0,1.0,1.0,39.0,1
1403.0,2.0,2.0,60.81,3
1542.0,2.0,3.0,85.0,3
2750.0,4.0,0.0,220.0,4
3596.0,5.0,1.0,290.0,4
1239.0,2.0,1.0,53.0,2
1194.0,2.0,2.0,47.0,2
1596.0,3.0,1.0,105.0,3
1009.0,2.0,1.0,38.34,2
1726.0,3.0,2.0,81.99,3
1535.0,3.0,2.0,86.0,3
1300.0,2.0,1.0,58.5,3
3100.0,4.0,2.0,465.0,4
1800.0,3.0,3.0,80.0,3
665.0,1.0,0.0,50.75,1
4050.0,7.0,1.0,1200.0,9
1500.0,2.0,1.0,100.0,3
925.0,2.0,2.0,48.0,2
1395.0,2.0,1.0,63.59,2
1415.0,2.0,1.0,55.0,3
1419.0,2.0,2.0,59.0,3
1121.0,2.0,2.0,78.0,2
1082.0,2.0,1.0,45.0,3
1100.0,2.0,1.0,47.0,2
1606.0,3.0,3.0,89.55,3
1650.0,3.0,2.0,88.0,3
4634.0,4.0,3.0,1015.0,3
1206.0,2.0,3.0,75.0,2
1495.0,2.0,0.0,64.0,3
840.0,7.0,2.0,195.0,8
710.0,2.0,2.0,16.0,2
1210.0,2.0,1.0,72.0,2
1523.0,2.0,2.0,53.4,3
1232.0,2.0,2.0,45.0,2
680.0,1.0,1.0,44.0,1
1355.0,3.0,1.0,83.87,3
1430.0,2.0,2.0,51.46,3
1275.0,2.0,2.0,43.85,3
1070.0,2.0,1.0,56.1,2
1200.0,3.0,1.0,85.0,3
2000.0,4.0,0.0,120.0,4
1200.0,2.0,2.0,40.0,2
1610.0,3.0,1.0,90.0,3
1140.0,2.0,2.0,43.0,2
1143.0,2.0,2.0,38.65,2
3467.86,6.0,3.0,249.0,4
1530.0,2.0,2.0,74.4,3
980.0,2.0,2.0,69.0,2
1485.0,3.0,2.0,65.0,3
1500.0,3.0,1.0,130.0,3
1280.0,2.0,1.0,75.0,2
1265.0,2.0,2.0,85.0,2
1132.0,2.0,1.0,67.0,2
1262.0,2.0,2.0,63.0,2
940.0,2.0,1.0,49.0,2
1515.0,3.0,3.0,88.0,3
1300.0,3.0,3.0,150.0,3
1840.0,3.0,1.0,69.0,3
890.0,2.0,2.0,45.0,2
1655.0,3.0,2.0,86.06,3
2060.0,3.0,1.0,149.0,3
1730.0,3.0,1.0,96.0,3
2195.0,4.0,2.0,127.0,3
1650.0,3.0,2.0,125.0,3
1200.0,2.0,0.0,71.0,2
1079.0,2.0,1.0,32.37,2
1085.0,2.0,1.0,36.0,2
1075.0,2.0,1.0,51.5,2
1380.0,2.0,1.0,80.0,2
1450.0,3.0,1.0,65.0,3
1200.0,2.0,2.0,78.0,2
1639.0,3.0,1.0,98.32,3
1200.0,2.0,1.0,54.0,2
1739.0,3.0,1.0,116.0,3
935.0,2.0,1.0,32.72,2
510.0,1.0,1.0,25.25,1
1200.0,6.0,3.0,180.0,6
1178.0,2.0,3.0,47.0,2
1375.0,2.0,1.0,50.0,3
1065.0,2.0,1.0,33.0,3
1450.0,2.0,1.0,50.75,3
999.0,2.0,3.0,45.0,2
4400.0,3.0,2.0,475.0,2
1350.0,4.0,1.0,135.0,5
1100.0,2.0,2.0,40.0,2
1835.0,2.0,3.0,155.0,3
2090.0,4.0,0.0,95.1,4
1519.0,3.0,1.0,93.0,3
1267.0,3.0,2.0,56.0,3
1150.0,2.0,3.0,72.2,2
1146.0,2.0,1.0,70.0,2
1200.0,7.0,0.0,235.0,8
1550.0,3.0,3.0,65.0,3
850.0,1.0,1.0,18.5,2
3329.0,3.0,2.0,330.0,3
785.0,1.0,1.0,55.0,1
1610.0,3.0,2.0,74.0,3
921.0,2.0,2.0,40.0,2
850.0,3.0,2.0,95.0,3
2700.0,5.0,0.0,158.0,5
1700.0,3.0,3.0,110.0,3
1020.0,2.0,2.0,35.0,2
1090.0,2.0,3.0,52.0,2
1027.0,2.0,2.0,44.0,2
1185.0,2.0,2.0,42.1,2
850.0,2.0,1.0,25.0,2
1197.0,2.0,1.0,84.0,2
3500.0,3.0,3.0,450.0,4
920.0,2.0,2.0,39.55,2
1105.0,2.0,1.0,65.0,2
1850.0,3.0,3.0,100.0,3
1300.0,3.0,1.0,64.0,3
1595.0,3.0,2.0,76.0,3
3073.0,5.0,2.0,696.0,4
755.0,2.0,1.0,37.49,2
4050.0,5.0,2.0,140.0,5
1300.0,2.0,3.0,69.0,3
1215.0,2.0,0.0,50.0,2
900.0,2.0,1.0,46.0,2
1145.0,2.0,3.0,58.4,2
1093.0,2.0,2.0,65.0,2
1213.0,2.0,2.0,41.39,3
1654.0,3.0,2.0,100.0,3
1105.0,2.0,1.0,52.48,2
1611.0,2.0,2.0,66.0,3
1367.0,2.0,2.0,62.0,2
1010.0,2.0,1.0,51.0,2
750.0,2.0,1.0,75.0,3
1535.0,3.0,1.0,95.0,3
620.0,2.0,1.0,22.0,2
982.0,2.0,1.0,47.65,2
1700.0,2.0,2.0,150.0,2
1330.0,2.0,1.0,71.0,2
2500.0,3.0,2.0,135.0,3
1475.0,2.0,2.0,58.99,3
1410.0,3.0,1.0,65.0,3
440.0,1.0,1.0,16.5,1
1614.0,3.0,2.0,95.0,3
1363.0,2.0,2.0,68.0,2
650.0,2.0,0.0,28.0,2
1015.0,2.0,1.0,45.0,2
1156.0,2.0,2.0,46.0,2
1100.0,2.0,1.0,62.7,2
1455.0,3.0,2.0,46.0,3
930.0,2.0,1.0,45.0,2
1650.0,2.0,2.0,80.0,3
1200.0,2.0,0.0,90.0,2
700.0,1.0,0.0,150.0,1
1890.0,4.0,3.0,127.0,3
2197.0,4.0,3.0,280.0,3
3522.0,3.0,2.0,380.0,3
1240.0,2.0,2.0,46.0,3
1440.0,2.0,2.0,98.0,2
650.0,1.0,2.0,38.0,1
764.0,1.0,1.0,32.0,1
900.0,4.0,0.0,90.0,5
1693.0,3.0,3.0,57.39,3
1445.0,3.0,2.0,65.0,3
900.0,1.0,0.0,45.0,2
1381.0,2.0,2.0,52.48,3
1100.0,2.0,1.0,60.0,2
1575.0,3.0,2.0,66.39,3
1200.0,2.0,1.0,65.0,2
1200.0,2.0,2.0,43.2,2
1080.0,2.0,2.0,80.0,2
1360.0,2.0,2.0,85.0,3
1865.0,3.0,1.0,124.0,3
1157.0,2.0,1.0,75.0,3
674.0,2.0,1.0,29.0,2
1405.0,2.0,1.0,78.0,3
1160.0,2.0,2.0,44.08,2
1600.0,3.0,1.0,172.0,4
1790.0,3.0,2.0,127.0,3
1128.0,2.0,1.0,65.65,2
1180.0,2.0,1.0,70.0,2
1450.0,2.0,2.0,85.0,3
340.0,1.0,1.0,10.0,1
2000.0,3.0,1.0,166.0,4
1050.0,2.0,2.0,53.5,2
1125.0,2.0,2.0,40.0,2
1246.0,2.0,1.0,68.0,2
1372.0,2.0,1.0,61.0,2
1330.0,2.0,1.0,56.0,3
2465.0,5.0,2.0,234.0,3
1300.0,2.0,3.0,55.0,2
1420.0,1.0,0.0,220.0,2
810.0,4.0,1.0,50.0,4
1065.0,2.0,1.0,35.0,2
700.0,2.0,0.0,27.0,2
687.325,2.0,0.0,42.72,2
1050.0,2.0,1.0,45.0,2
1250.0,3.0,3.0,39.5,3
865.0,2.0,0.0,42.0,2
1200.0,2.0,2.0,44.0,2
1756.0,3.0,3.0,100.0,3
628.0,1.0,1.0,24.0,1
1200.0,6.0,2.0,195.0,7
1207.0,2.0,2.0,63.0,2
1765.0,3.0,1.0,125.0,3
1130.0,2.0,1.0,32.64,2
1532.0,3.0,3.0,92.0,3
1650.0,3.0,0.0,110.0,3
1200.0,4.0,2.0,105.0,4
804.1,2.0,1.0,69.09,2
1200.0,2.0,2.0,75.0,2
1197.0,2.0,2.0,50.0,2
1200.0,2.0,2.0,66.0,2
1385.0,2.0,2.0,48.48,3
1010.0,2.0,3.0,148.0,2
2225.0,3.0,3.0,115.0,3
1180.0,2.0,2.0,48.0,2
1525.0,2.0,3.0,122.0,3
1100.0,2.0,2.0,31.5,2
1435.0,3.0,3.0,70.0,3
400.0,1.0,1.0,14.0,1
1200.0,2.0,2.0,50.0,2
1272.0,2.0,1.0,95.05,2
1205.0,2.0,1.0,39.0,2
980.0,2.0,1.0,40.0,2
1225.0,2.0,2.0,46.86,2
1541.0,3.0,1.0,72.0,3
1610.0,2.0,2.0,111.0,3
1694.0,2.0,2.0,125.0,2
600.0,3.0,2.0,75.0,3
950.0,2.0,1.0,39.0,2
1560.0,2.0,3.0,66.0,3
1201.0,2.0,2.0,27.0,2
1500.0,2.0,1.0,60.0,2
1785.0,3.0,2.0,75.0,3
1258.0,2.0,1.0,63.53,2
910.0,2.0,2.0,42.0,2
1297.0,2.0,2.0,112.0,2
1291.0,2.0,3.0,49.0,2
1070.0,2.0,2.0,42.0,2
1012.0,2.0,1.0,66.5,2
1260.0,2.0,3.0,57.6,2
1282.0,2.0,2.0,72.0,2
1843.0,3.0,2.0,92.15,3
3356.0,5.0,2.0,105.0,5
2790.0,5.0,3.0,198.0,4
1330.0,2.0,1.0,86.98,2
1400.0,2.0,1.0,73.0,3
1192.0,2.0,1.0,71.0,2
1000.0,2.0,1.0,130.0,2
1297.0,2.0,2.0,103.0,2
615.0,1.0,0.0,17.835,1
1490.0,3.0,2.0,100.0,3
1373.0,3.0,2.0,72.0,3
1035.0,2.0,1.0,41.39,2
3750.0,4.0,0.0,210.0,4
1010.0,2.0,1.0,40.39,2
1195.0,2.0,1.0,42.0,2
1750.0,3.0,2.0,95.0,3
1052.0,2.0,2.0,50.0,2
1180.0,2.0,2.0,58.0,2
3680.0,4.0,2.0,440.0,5
2100.0,3.0,2.0,73.0,3
2863.0,4.0,1.0,140.0,4
1128.0,2.0,2.0,38.24,2
2700.0,3.0,1.0,450.0,3
1120.0,2.0,2.0,33.6,2
2424.0,3.0,2.0,90.0,3
1300.0,2.0,1.0,60.0,2
1090.0,2.0,2.0,32.69,2
2710.0,3.0,1.0,251.0,3
